item_name,location,parent_category,category,vendor,quantity_sold,net_sales,gross_sales,total_cogs,margin_dollars,margin_pct,percentile,tier
Series-A-0319,A,Concentrates,Dab Pen,Vendor-011,14,783.74,825.86,69.0,714.74,0.911960599178299,0.5834932821497121,Medium Mover
Series-A-0320,A,Concentrates,Dab Pen,Vendor-011,9,447.16,485.91,123.75,323.41,0.7232534215940603,0.42226487523992323,Medium Mover
Series-A-0320,B,Concentrates,Dab Pen,Vendor-011,24,1162.51,1295.76,368.5,794.01,0.6830134794539402,0.763915547024952,Fast Mover
Series-A-0321,B,Concentrates,Dab Pen,Vendor-011,6,312.98,323.94,165.0,147.98000000000002,0.47280976420218546,0.31477927063339733,Medium Mover
Series-A-0322,B,Concentrates,Diamonds,Vendor-012,32,1797.27,1871.6404,960.0,837.27,0.4658565490994675,0.8291746641074856,Fast Mover
Series-A-0323,A,Concentrates,Diamonds,Vendor-012,12,642.86,707.88,360.0,282.86,0.4400024888778272,0.5239923224568138,Medium Mover
Series-A-0323,B,Concentrates,Diamonds,Vendor-012,20,1140.69,1179.824,600.0,540.69,0.47400257738737084,0.6967370441458733,Medium Mover
Series-A-0324,B,Concentrates,Diamonds,Vendor-025,3,142.89,146.97,75.21,67.67999999999999,0.47365106025614107,0.18042226487523993,Slow Mover
Series-A-0324,A,Concentrates,Diamonds,Vendor-025,1,43.94,48.99,25.07,18.869999999999997,0.42944924897587616,0.005758157389635317,Dead Stock
Series-A-0325,B,Concentrates,Diamonds,Vendor-023,24,873.6,935.76,480.0,393.6,0.45054945054945056,0.763915547024952,Fast Mover
Series-A-0325,A,Concentrates,Diamonds,Vendor-023,12,443.92,467.88,300.0,143.92000000000002,0.3242025590196432,0.5239923224568138,Medium Mover
Series-A-0326,A,Concentrates,Diamonds,Vendor-023,1,40.11,48.99,20.0,20.11,0.5013712291199202,0.005758157389635317,Dead Stock
Series-A-0327,A,Concentrates,Diamonds,Vendor-023,8,300.57,391.92,200.0,100.57,0.3345975978973284,0.3857965451055662,Medium Mover
Series-A-0328,B,Concentrates,Diamonds,Vendor-023,59,1992.0,2152.91,1360.0,632.0,0.3172690763052209,0.9347408829174664,Fast Mover
Series-A-0329,B,Concentrates,Diamonds,Vendor-023,12,546.23,587.88,300.0,246.23000000000002,0.45078080661992204,0.5239923224568138,Medium Mover
Series-A-0330,A,Concentrates,Diamonds,Vendor-023,6,225.83,293.94,150.0,75.83000000000001,0.3357835540007971,0.31477927063339733,Medium Mover
Series-A-0331,A,Concentrates,Diamonds,Vendor-023,9,380.64,440.91,225.0,155.64,0.408890290037831,0.42226487523992323,Medium Mover
Series-A-0332,B,Concentrates,Diamonds,Vendor-023,21,947.15,1028.79,525.0,422.15,0.4457055376656284,0.7370441458733206,Medium Mover
Series-A-0332,A,Concentrates,Diamonds,Vendor-023,6,247.6,293.94,150.0,97.6,0.39418416801292405,0.31477927063339733,Medium Mover
Series-A-0333,B,Concentrates,Diamonds,Vendor-023,35,1514.92,1714.65,875.0,639.9200000000001,0.42241174451456187,0.8502879078694817,Fast Mover
Series-A-0333,A,Concentrates,Diamonds,Vendor-023,12,549.74,587.88,300.0,249.74,0.4542874813548223,0.5239923224568138,Medium Mover
Series-A-0334,A,Concentrates,Diamonds,Vendor-023,1,24.23,48.99,25.0,-0.7699999999999996,-0.031778786628146906,0.005758157389635317,Dead Stock
Series-A-0335,B,Concentrates,Diamonds,Vendor-023,12,521.0,587.88,300.0,221.0,0.42418426103646834,0.5239923224568138,Medium Mover
Series-A-0336,B,Concentrates,Diamonds,Vendor-023,17,622.46,832.83,425.0,197.46000000000004,0.31722520322591014,0.6468330134357005,Medium Mover
Series-A-0337,B,Concentrates,Diamonds,Vendor-023,53,2244.61,2596.4904,1240.0,1004.6100000000001,0.44756550135658313,0.9251439539347409,Fast Mover
Series-A-0337,A,Concentrates,Diamonds,Vendor-023,12,529.86,587.88,300.0,229.86,0.43381270524289434,0.5239923224568138,Medium Mover
Series-A-0338,A,Concentrates,Diamonds,Vendor-026,29,1056.04,1130.728,580.0,476.03999999999996,0.45077837960683304,0.8042226487523992,Fast Mover
Series-A-0338,B,Concentrates,Diamonds,Vendor-026,156,5698.12,6082.6272,3120.0,2578.12,0.4524509838332643,0.9980806142034548,Fast Mover
Series-A-0338,C,Concentrates,Diamonds,Vendor-026,1,38.65,38.99,20.0,18.65,0.48253557567917205,0.005758157389635317,Dead Stock
Series-A-0339,A,Concentrates,Diamonds,Vendor-027,2,92.77,97.98,50.0,42.769999999999996,0.46103266142071786,0.1036468330134357,Slow Mover
Series-A-0339,B,Concentrates,Diamonds,Vendor-027,17,766.55,832.83,425.0,341.54999999999995,0.44556780379622984,0.6468330134357005,Medium Mover
Series-A-0340,B,Concentrates,Diamonds,Vendor-011,45,1780.34,1934.55,263.087,1517.253,0.8522265409977869,0.9155470249520153,Fast Mover
Series-A-0340,A,Concentrates,Diamonds,Vendor-011,3,101.29,128.97,66.0,35.290000000000006,0.3484055681705993,0.18042226487523993,Slow Mover
Series-A-0341,A,Concentrates,Diamonds,Vendor-011,13,509.09,636.8748,118.747,390.34299999999996,0.7667465477616924,0.5700575815738963,Medium Mover
Series-A-0341,B,Concentrates,Diamonds,Vendor-011,3,136.84,146.9736,6.249,130.591,0.9543335282081263,0.18042226487523993,Slow Mover
Series-A-0342,B,Concentrates,Hash,Vendor-028,1,36.05,44.99,23.0,13.049999999999997,0.36199722607489593,0.005758157389635317,Dead Stock
Series-A-0342,C,Concentrates,Hash,Vendor-028,1,44.77,44.99,23.0,21.770000000000003,0.486263122626759,0.005758157389635317,Dead Stock
Series-A-0343,A,Concentrates,Hash,Vendor-029,19,583.67,740.81,380.0,203.66999999999996,0.3489471790566587,0.6852207293666027,Medium Mover
Series-A-0344,B,Concentrates,Hash,Vendor-029,100,3041.98,3299.0,1530.0,1511.98,0.4970381133340785,0.982725527831094,Fast Mover
Series-A-0345,B,Concentrates,Hash,Vendor-030,39,1775.74,1910.6136,952.5,823.24,0.4636039059772264,0.8829174664107485,Fast Mover
Series-A-0345,A,Concentrates,Hash,Vendor-030,5,231.35,244.956,125.0,106.35,0.4596931056840285,0.2706333973128599,Slow Mover
Series-A-0345,C,Concentrates,Hash,Vendor-030,2,77.29,97.9824,35.0,42.290000000000006,0.5471600465778238,0.1036468330134357,Slow Mover
Series-A-0346,A,Concentrates,Hash,Vendor-030,7,320.77,342.9384,175.0,145.76999999999998,0.45443775914206436,0.3493282149712092,Medium Mover
Series-A-0346,C,Concentrates,Hash,Vendor-030,1,28.68,48.9912,17.5,11.18,0.3898186889818689,0.005758157389635317,Dead Stock
Series-A-0346,B,Concentrates,Hash,Vendor-030,18,811.12,881.82,450.0,361.12,0.44521155932537726,0.6660268714011516,Medium Mover
Series-A-0347,C,Concentrates,Hash,Vendor-030,2,77.37,97.9824,35.0,42.370000000000005,0.5476282796949722,0.1036468330134357,Slow Mover
Series-A-0347,B,Concentrates,Hash,Vendor-030,1,39.93,48.99,17.5,22.43,0.5617330328074129,0.005758157389635317,Dead Stock
Series-A-0348,A,Concentrates,Hash,Vendor-030,4,179.73,195.9648,100.0,79.72999999999999,0.4436098592332944,0.23224568138195778,Slow Mover
Series-A-0348,B,Concentrates,Hash,Vendor-030,28,1266.7,1371.72,700.0,566.7,0.44738296360622093,0.7984644913627639,Fast Mover
Series-A-0349,B,Concentrates,Hash,Vendor-030,75,3463.92,3674.25,1875.0,1588.92,0.4587057437816116,0.9539347408829175,Fast Mover
Series-A-0349,A,Concentrates,Hash,Vendor-030,9,394.47,440.9208,225.0,169.47000000000003,0.42961441934747896,0.42226487523992323,Medium Mover
Series-A-0350,A,Concentrates,Hash,Vendor-030,6,288.11,293.9472,150.0,138.11,0.4793655201138454,0.31477927063339733,Medium Mover
Series-A-0350,B,Concentrates,Hash,Vendor-030,53,2446.0,2596.47,1325.0,1121.0,0.45829926410466065,0.9251439539347409,Fast Mover
Series-A-0351,B,Concentrates,Hash,Vendor-030,2,87.78,97.98,35.0,52.78,0.6012759170653907,0.1036468330134357,Slow Mover
Series-A-0352,C,Concentrates,Hash,Vendor-030,2,57.37,97.9824,35.0,22.369999999999997,0.3899250479344605,0.1036468330134357,Slow Mover
Series-A-0352,A,Concentrates,Hash,Vendor-030,7,310.44,342.9384,175.0,135.44,0.4362839840226775,0.3493282149712092,Medium Mover
Series-A-0352,B,Concentrates,Hash,Vendor-030,10,432.68,489.9012,250.0,182.68,0.42220578718683555,0.45873320537428025,Medium Mover
Series-A-0353,C,Concentrates,Hash,Vendor-030,1,28.69,48.9912,17.5,11.190000000000001,0.39003136981526665,0.005758157389635317,Dead Stock
Series-A-0354,A,Concentrates,Hash,Vendor-031,11,443.75,483.9032,247.5,196.25,0.4422535211267606,0.5009596928982726,Medium Mover
Series-A-0354,B,Concentrates,Hash,Vendor-031,25,1029.97,1099.75,562.5,467.47,0.4538675883763605,0.7735124760076776,Fast Mover
Series-A-0355,B,Concentrates,Hash,Vendor-010,16,640.78,719.84,368.0,272.78,0.425699928212491,0.6257197696737045,Medium Mover
Series-A-0355,A,Concentrates,Hash,Vendor-010,2,63.85,89.98,46.0,17.85,0.27956147220046984,0.1036468330134357,Slow Mover
Series-A-0356,B,Concentrates,Hash,Vendor-010,9,372.45,404.91,207.0,165.45,0.44422070076520337,0.42226487523992323,Medium Mover
Series-A-0357,A,Concentrates,Hash,Vendor-010,8,279.62,359.92,184.0,95.62,0.3419640941277448,0.3857965451055662,Medium Mover
Series-A-0357,B,Concentrates,Hash,Vendor-010,7,305.47,314.93,161.0,144.47000000000003,0.4729433332242119,0.3493282149712092,Medium Mover
Series-A-0358,B,Concentrates,Hash,Vendor-026,231,8016.53,9076.8292,4685.0,3331.5299999999997,0.4155825525507919,1.0,Fast Mover
Series-A-0358,A,Concentrates,Hash,Vendor-026,36,1131.63,1409.6616,720.0,411.6300000000001,0.3637496354815621,0.8637236084452975,Fast Mover
Series-A-0358,C,Concentrates,Hash,Vendor-026,17,447.24,662.83,340.0,107.24000000000001,0.2397817726500313,0.6468330134357005,Medium Mover
Series-A-0359,B,Concentrates,Hash,Vendor-032,1,31.07,38.99,20.0,11.07,0.35629224332153203,0.005758157389635317,Dead Stock
Series-A-0360,C,Concentrates,Hash,Vendor-033,1,43.64,48.9897,25.0,18.64,0.4271310724106325,0.005758157389635317,Dead Stock
Series-A-0360,B,Concentrates,Hash,Vendor-033,11,513.51,539.9366,275.0,238.51,0.46447002005803195,0.5009596928982726,Medium Mover
Series-A-0361,B,Concentrates,Hash,Vendor-033,4,190.25,195.9592,100.0,90.25,0.4743758212877792,0.23224568138195778,Slow Mover
Series-A-0362,B,Concentrates,Hash,Vendor-011,1,34.63,38.9912,1.0,33.63,0.9711233034940803,0.005758157389635317,Dead Stock
Series-A-0363,A,Concentrates,Hash,Vendor-011,3,76.94,88.47,45.0,31.939999999999998,0.41512867169222767,0.18042226487523993,Slow Mover
Series-A-0363,B,Concentrates,Hash,Vendor-011,18,463.63,530.82,270.0,193.63,0.4176390656342342,0.6660268714011516,Medium Mover
Series-A-0364,B,Concentrates,Hash,Vendor-011,5,140.53,149.956,5.0,135.53,0.9644204084537109,0.2706333973128599,Slow Mover
Series-A-0365,A,Concentrates,Hash,Vendor-011,23,603.35,678.27,117.624,485.726,0.8050484793237755,0.7504798464491362,Fast Mover
Series-A-0365,B,Concentrates,Hash,Vendor-011,18,513.21,530.82,270.0,243.21000000000004,0.4738995732740984,0.6660268714011516,Medium Mover
Series-A-0366,B,Concentrates,Hash,Vendor-034,27,2042.75,2159.7564,1080.0,962.75,0.4713009423571166,0.7907869481765835,Fast Mover
Series-A-0367,A,Concentrates,Hash,Vendor-011,0,0.0,0.0,0.0,0.0,,0.0019193857965451055,Dead Stock
Series-A-0367,B,Concentrates,Hash,Vendor-011,2,92.87,97.98,4.166,88.70400000000001,0.955141595779046,0.1036468330134357,Slow Mover
Series-A-0368,A,Concentrates,Hash,Vendor-011,4,160.28,171.96,88.0,72.28,0.45096081856750686,0.23224568138195778,Slow Mover
Series-A-0368,B,Concentrates,Hash,Vendor-011,73,2927.44,3138.2748,335.479,2591.9610000000002,0.8854019211324571,0.9500959692898272,Fast Mover
Series-A-0369,A,Concentrates,Hash,Vendor-035,9,273.47,287.9208,148.5,124.97000000000003,0.4569788276593411,0.42226487523992323,Medium Mover
Series-A-0369,B,Concentrates,Hash,Vendor-035,11,330.48,351.89,181.5,148.98000000000002,0.45079883805374005,0.5009596928982726,Medium Mover
Series-A-0370,C,Concentrates,Infusion Devices,Vendor-012,0,0.0,0.0,0.0,0.0,,0.0019193857965451055,Dead Stock
Series-A-0370,A,Concentrates,Infusion Devices,Vendor-012,10,619.54,685.9024,350.0,269.53999999999996,0.4350647254414565,0.45873320537428025,Medium Mover
Series-A-0370,B,Concentrates,Infusion Devices,Vendor-012,60,3857.75,4109.3241,2100.0,1757.75,0.45564124165640596,0.9366602687140115,Fast Mover
Series-A-0371,B,Concentrates,Infusion Devices,Vendor-025,2,171.53,171.98,87.2,84.33,0.491634116481082,0.1036468330134357,Slow Mover
Series-A-0371,A,Concentrates,Infusion Devices,Vendor-025,4,306.28,343.96,174.4,131.87999999999997,0.4305863915371555,0.23224568138195778,Slow Mover
Series-A-0372,B,Concentrates,Infusion Devices,Vendor-036,14,780.42,825.86,420.0,360.41999999999996,0.4618282463288998,0.5834932821497121,Medium Mover
Series-A-0373,B,Concentrates,Infusion Devices,Vendor-036,15,824.76,884.85,387.5,437.26,0.5301663514234444,0.6065259117082533,Medium Mover
Series-A-0373,A,Concentrates,Infusion Devices,Vendor-036,2,101.38,117.98,35.0,66.38,0.6547642533043992,0.1036468330134357,Slow Mover
Series-A-0374,B,Concentrates,Infusion Devices,Vendor-036,17,901.18,1002.83,510.0,391.17999999999995,0.43407532346479055,0.6468330134357005,Medium Mover
Series-A-0375,A,Concentrates,Infusion Devices,Vendor-036,11,574.23,648.89,332.5,241.73000000000002,0.42096372533653764,0.5009596928982726,Medium Mover
Series-A-0375,B,Concentrates,Infusion Devices,Vendor-036,13,679.82,766.87,390.0,289.82000000000005,0.4263187314289077,0.5700575815738963,Medium Mover
Series-A-0376,B,Concentrates,Infusion Devices,Vendor-037,8,600.82,627.92,293.52,307.30000000000007,0.5114676608634866,0.3857965451055662,Medium Mover
Series-A-0377,B,Concentrates,Infusion Devices,Vendor-011,42,2073.02,2257.58,486.25,1586.77,0.7654388283759925,0.9001919385796545,Fast Mover
Series-A-0378,A,Concentrates,Infusion Devices,Vendor-011,29,896.87,1460.7328,48.75,848.12,0.9456442962748225,0.8042226487523992,Fast Mover
Series-A-0378,B,Concentrates,Infusion Devices,Vendor-011,100,3217.14,4939.0744,377.49,2839.6499999999996,0.8826628620451705,0.982725527831094,Fast Mover
Series-A-0379,B,Concentrates,Infusion Devices,Vendor-011,78,3540.74,3821.256,277.49,3263.25,0.9216293769099115,0.9596928982725528,Fast Mover
Series-A-0379,A,Concentrates,Infusion Devices,Vendor-011,20,900.66,979.8048,275.0,625.66,0.6946683543179446,0.6967370441458733,Medium Mover
Series-A-0380,B,Concentrates,Infusion Devices,Vendor-011,108,3488.83,5290.9404,496.667,2992.163,0.857640813682524,0.9904030710172744,Fast Mover
Series-A-0380,A,Concentrates,Infusion Devices,Vendor-011,35,1137.77,1714.668,81.25,1056.52,0.9285883790221222,0.8502879078694817,Fast Mover
Series-A-0381,B,Concentrates,Infusion Devices,Vendor-011,78,3626.92,3821.2224,104.982,3521.938,0.9710547792617428,0.9596928982725528,Fast Mover
Series-A-0381,A,Concentrates,Infusion Devices,Vendor-011,44,1890.41,2155.5876,222.5,1667.91,0.8823006649351199,0.9059500959692899,Fast Mover
Series-A-0382,B,Concentrates,Kief,Vendor-038,6,346.06,353.94,180.0,166.06,0.4798589839912154,0.31477927063339733,Medium Mover
Series-A-0382,A,Concentrates,Kief,Vendor-038,11,523.68,648.89,330.0,193.67999999999995,0.36984417965169564,0.5009596928982726,Medium Mover
Series-A-0383,A,Concentrates,Kief,Vendor-039,2,85.87,85.98,44.0,41.870000000000005,0.48759753115174104,0.1036468330134357,Slow Mover
Series-A-0383,B,Concentrates,Kief,Vendor-039,20,815.64,859.8,440.0,375.64,0.46054631945466135,0.6967370441458733,Medium Mover
Series-A-0384,A,Concentrates,Kief,Vendor-039,29,506.5,550.71,290.0,216.5,0.42744323790720634,0.8042226487523992,Fast Mover
Series-A-0385,B,Concentrates,Kief,Vendor-025,2,191.44,191.98,98.1,93.34,0.48756790639364816,0.1036468330134357,Slow Mover
Series-A-0386,B,Concentrates,Kief,Vendor-040,17,208.41,218.83,119.0,89.41,0.42901012427426705,0.6468330134357005,Medium Mover
Series-A-0387,B,Concentrates,Kief,Vendor-041,14,323.0,342.86,175.0,148.0,0.4582043343653251,0.5834932821497121,Medium Mover
Series-A-0388,A,Concentrates,Resin,Vendor-034,7,381.9,409.43,210.0,171.89999999999998,0.45011783189316573,0.3493282149712092,Medium Mover
Series-A-0389,B,Concentrates,Resin,Vendor-034,43,2321.98,2536.6216,1257.5,1064.48,0.4584363345076185,0.9021113243761996,Fast Mover
Series-A-0390,A,Concentrates,Resin,Vendor-034,15,810.7,877.3005,450.0,360.70000000000005,0.44492413963241645,0.6065259117082533,Medium Mover
Series-A-0390,B,Concentrates,Resin,Vendor-034,89,4757.29,5205.61,2522.5,2234.79,0.46976114552612935,0.9731285988483686,Fast Mover
Series-A-0391,A,Concentrates,Resin,Vendor-034,13,830.92,896.87,390.0,440.91999999999996,0.5306407355702113,0.5700575815738963,Medium Mover
Series-A-0391,B,Concentrates,Resin,Vendor-034,1,68.69,68.99,30.0,38.69,0.5632552045421458,0.005758157389635317,Dead Stock
Series-A-0392,B,Concentrates,Resin,Vendor-034,30,1548.83,1724.601,825.0,723.8299999999999,0.4673398629933562,0.8119001919385797,Fast Mover
Series-A-0393,B,Concentrates,Resin,Vendor-034,90,4908.2,5264.1,2550.0,2358.2,0.48046126889694796,0.9750479846449136,Fast Mover
Series-A-0393,A,Concentrates,Resin,Vendor-034,15,783.84,877.3005,450.0,333.84000000000003,0.42590324556031844,0.6065259117082533,Medium Mover
Series-A-0394,A,Concentrates,Resin,Vendor-042,44,1277.4612,1363.6128,704.0,573.4612,0.4489069413615067,0.9059500959692899,Fast Mover
Series-A-0394,B,Concentrates,Resin,Vendor-042,81,2302.12,2510.2872,1296.0,1006.1199999999999,0.4370406408006533,0.9692898272552783,Fast Mover
Series-A-0395,B,Concentrates,Resin,Vendor-029,7,343.13,412.93,210.0,133.13,0.3879870602978463,0.3493282149712092,Medium Mover
Series-A-0395,A,Concentrates,Resin,Vendor-029,1,58.76,58.99,30.0,28.759999999999998,0.48944860449285227,0.005758157389635317,Dead Stock
Series-A-0396,A,Concentrates,Resin,Vendor-012,12,415.84,443.88,216.0,199.83999999999997,0.4805694497883801,0.5239923224568138,Medium Mover
Series-A-0397,A,Concentrates,Resin,Vendor-012,16,544.63,591.84,288.0,256.63,0.4712006316214678,0.6257197696737045,Medium Mover
Series-A-0398,A,Concentrates,Resin,Vendor-012,16,519.66,613.84,360.0,159.65999999999997,0.3072393488049878,0.6257197696737045,Medium Mover
Series-A-0398,B,Concentrates,Resin,Vendor-012,5,216.87,219.95,112.5,104.37,0.48125605201272653,0.2706333973128599,Slow Mover
Series-A-0399,B,Concentrates,Resin,Vendor-012,3,110.5,110.9724,54.0,56.5,0.5113122171945701,0.18042226487523993,Slow Mover
Series-A-0400,B,Concentrates,Resin,Vendor-012,7,242.35,244.9384,126.0,116.35,0.4800907778007015,0.3493282149712092,Medium Mover
Series-A-0400,C,Concentrates,Resin,Vendor-012,4,135.03,139.9648,72.0,63.03,0.4667851588535881,0.23224568138195778,Slow Mover
Series-A-0401,B,Concentrates,Resin,Vendor-012,3,100.2,104.9724,54.0,46.2,0.46107784431137727,0.18042226487523993,Slow Mover
Series-A-0402,A,Concentrates,Resin,Vendor-012,1,34.75,34.99,18.0,16.75,0.48201438848920863,0.005758157389635317,Dead Stock
Series-A-0403,B,Concentrates,Resin,Vendor-012,10,403.5,439.9048,225.0,178.5,0.4423791821561338,0.45873320537428025,Medium Mover
Series-A-0404,A,Concentrates,Resin,Vendor-012,14,468.93,489.86,252.0,216.93,0.4626063591580833,0.5834932821497121,Medium Mover
Series-A-0404,B,Concentrates,Resin,Vendor-012,34,1122.93,1189.66,612.0,510.93000000000006,0.45499719483850287,0.8406909788867563,Fast Mover
Series-A-0405,B,Concentrates,Resin,Vendor-012,2,32.36,36.0,36.0,-3.6400000000000006,-0.11248454882571077,0.1036468330134357,Slow Mover
Series-A-0406,B,Concentrates,Resin,Vendor-043,11,396.88,428.89,0.011,396.86899999999997,0.9999722838137471,0.5009596928982726,Medium Mover
Series-A-0406,A,Concentrates,Resin,Vendor-043,4,148.42,155.9648,0.004,148.416,0.9999730494542515,0.23224568138195778,Slow Mover
Series-A-0407,B,Concentrates,Resin,Vendor-043,18,810.07,881.82,450.0,360.07000000000005,0.4444924512696434,0.6660268714011516,Medium Mover
Series-A-0407,A,Concentrates,Resin,Vendor-043,7,331.5,342.93,159.089,172.411,0.5200935143288085,0.3493282149712092,Medium Mover
Series-A-0408,B,Concentrates,Resin,Vendor-043,19,891.2,930.81,475.0,416.20000000000005,0.4670107719928187,0.6852207293666027,Medium Mover
Series-A-0408,A,Concentrates,Resin,Vendor-043,4,184.79,195.96,90.908,93.88199999999999,0.5080469722387575,0.23224568138195778,Slow Mover
Series-A-0409,A,Concentrates,Resin,Vendor-044,19,487.15,550.8328,285.0,202.14999999999998,0.414964589962024,0.6852207293666027,Medium Mover
Series-A-0409,B,Concentrates,Resin,Vendor-044,30,795.89,869.7,450.0,345.89,0.43459523300958675,0.8119001919385797,Fast Mover
Series-A-0410,B,Concentrates,Resin,Vendor-044,1,38.87,39.4867,20.0,18.869999999999997,0.48546436840751217,0.005758157389635317,Dead Stock
Series-A-0411,A,Concentrates,Resin,Vendor-044,9,236.27,260.91,135.0,101.27000000000001,0.4286197993820629,0.42226487523992323,Medium Mover
Series-A-0411,B,Concentrates,Resin,Vendor-044,30,797.39,872.1785,450.0,347.39,0.4356588369555675,0.8119001919385797,Fast Mover
Series-A-0411,C,Concentrates,Resin,Vendor-044,3,78.66,87.4667,45.0,33.66,0.4279176201372997,0.18042226487523993,Slow Mover
Series-A-0412,A,Concentrates,Resin,Vendor-044,8,214.2,231.9296,120.0,94.19999999999999,0.43977591036414565,0.3857965451055662,Medium Mover
Series-A-0412,B,Concentrates,Resin,Vendor-044,54,1460.29,1565.46,810.0,650.29,0.44531565647919247,0.9289827255278311,Fast Mover
Series-A-0413,B,Concentrates,Resin,Vendor-007,20,2292.49,2399.8,1220.0,1072.4899999999998,0.4678275586807357,0.6967370441458733,Medium Mover
Series-A-0413,A,Concentrates,Resin,Vendor-007,8,933.36,959.9296,488.0,445.36,0.4771577954915574,0.3857965451055662,Medium Mover
Series-A-0414,B,Concentrates,Resin,Vendor-045,20,1823.11,1949.8,1000.0,823.1099999999999,0.45148674517719717,0.6967370441458733,Medium Mover
Series-A-0414,A,Concentrates,Resin,Vendor-045,9,776.44,846.9112,450.0,326.44000000000005,0.4204317139766112,0.42226487523992323,Medium Mover
Series-A-0415,A,Concentrates,Resin,Vendor-045,1,77.28,88.4867,45.0,32.28,0.41770186335403725,0.005758157389635317,Dead Stock
Series-A-0415,B,Concentrates,Resin,Vendor-045,3,262.85,265.47,135.0,127.85000000000002,0.48639908693171013,0.18042226487523993,Slow Mover
Series-A-0416,B,Concentrates,Resin,Vendor-045,6,368.96,383.94,195.0,173.95999999999998,0.47148742411101474,0.31477927063339733,Medium Mover
Series-A-0417,A,Concentrates,Resin,Vendor-045,5,285.43,317.45,162.5,122.93,0.4306835301124619,0.2706333973128599,Slow Mover
Series-A-0417,B,Concentrates,Resin,Vendor-045,5,273.52,317.45,162.5,111.01999999999998,0.40589353612167295,0.2706333973128599,Slow Mover
Series-A-0418,B,Concentrates,Resin,Vendor-045,8,474.95,491.92,260.0,214.95,0.452573955153174,0.3857965451055662,Medium Mover
Series-A-0418,A,Concentrates,Resin,Vendor-045,8,403.5,491.92,260.0,143.5,0.355638166047088,0.3857965451055662,Medium Mover
Series-A-0419,B,Concentrates,Resin,Vendor-045,11,661.87,703.89,357.5,304.37,0.45986371946152566,0.5009596928982726,Medium Mover
Series-A-0420,B,Concentrates,Resin,Vendor-045,30,2859.04,2969.736,1500.0,1359.04,0.47534836868319436,0.8119001919385797,Fast Mover
Series-A-0421,A,Concentrates,Resin,Vendor-045,10,937.3,985.412,500.0,437.29999999999995,0.466552864611117,0.45873320537428025,Medium Mover
Series-A-0421,B,Concentrates,Resin,Vendor-045,20,1810.19,1951.324,1000.0,810.19,0.4475718018550539,0.6967370441458733,Medium Mover
Series-A-0422,B,Concentrates,Resin,Vendor-045,4,208.91,215.96,110.0,98.91,0.4734574697238045,0.23224568138195778,Slow Mover
Series-A-0423,B,Concentrates,Resin,Vendor-045,9,518.88,575.91,292.5,226.38,0.4362858464384829,0.42226487523992323,Medium Mover
Series-A-0423,A,Concentrates,Resin,Vendor-045,2,106.08,117.9812,65.0,41.08,0.3872549019607843,0.1036468330134357,Slow Mover
Series-A-0424,C,Concentrates,Resin,Vendor-045,1,72.44,88.99,45.0,27.439999999999998,0.3787962451684152,0.005758157389635317,Dead Stock
Series-A-0425,A,Concentrates,Resin,Vendor-045,1,87.51,88.4867,45.0,42.510000000000005,0.48577305450805625,0.005758157389635317,Dead Stock
Series-A-0425,B,Concentrates,Resin,Vendor-045,22,1976.74,2131.304,1090.0,886.74,0.44858706759614314,0.7408829174664108,Medium Mover
Series-A-0426,A,Concentrates,Resin,Vendor-045,7,423.83,447.93,227.5,196.32999999999998,0.4632281811103508,0.3493282149712092,Medium Mover
Series-A-0427,B,Concentrates,Resin,Vendor-046,12,476.69,515.88,264.0,212.69,0.44618095617697034,0.5239923224568138,Medium Mover
Series-A-0428,B,Concentrates,Resin,Vendor-011,5,247.88,269.956,13.75,234.13,0.9445296111021462,0.2706333973128599,Slow Mover
Series-A-0429,B,Concentrates,Resin,Vendor-047,10,1100.0,1189.9,600.0,500.0,0.45454545454545453,0.45873320537428025,Medium Mover
Series-A-0430,B,Concentrates,Resin,Vendor-047,17,439.11,492.83,255.0,184.11,0.41927990708478513,0.6468330134357005,Medium Mover
Series-A-0431,B,Concentrates,Resin,Vendor-047,30,3304.51,3569.7,1800.0,1504.5100000000002,0.4552898916934735,0.8119001919385797,Fast Mover
Series-A-0432,B,Concentrates,Resin,Vendor-048,3,216.25,233.97,120.0,96.25,0.44508670520231214,0.18042226487523993,Slow Mover
Series-A-0433,B,Concentrates,Resin,Vendor-034,12,921.35,948.8932,480.0,441.35,0.47902534324632334,0.5239923224568138,Medium Mover
Series-A-0434,B,Concentrates,Resin,Vendor-034,14,1150.08,1218.86,560.0,590.0799999999999,0.5130773511407902,0.5834932821497121,Medium Mover
Series-A-0435,B,Concentrates,Resin,Vendor-034,15,1120.02,1188.8632,600.0,520.02,0.46429528044142065,0.6065259117082533,Medium Mover
Series-A-0436,B,Concentrates,Resin,Vendor-049,77,3451.31,3772.23,1925.0,1526.31,0.44224077234441417,0.9577735124760077,Fast Mover
Series-A-0437,B,Concentrates,Resin,Vendor-050,5,200.71,219.956,102.5,98.21000000000001,0.4893129390663146,0.2706333973128599,Slow Mover
Series-A-0437,A,Concentrates,Resin,Vendor-050,2,83.4,87.9824,41.0,42.400000000000006,0.5083932853717027,0.1036468330134357,Slow Mover
Series-A-0438,A,Concentrates,Resin,Vendor-050,2,83.33,87.9824,41.0,42.33,0.5079803192127685,0.1036468330134357,Slow Mover
